datetime,symbol,open,high,low,close,volume
2025-06-24 14:15:00,NASDAQ:AAPL,201.5,201.58,201.47,201.58,8511.0
2025-06-24 14:16:00,NASDAQ:AAPL,201.575,201.575,201.47,201.54,6572.0
2025-06-24 14:17:00,NASDAQ:AAPL,201.53,201.53,201.47,201.47,5273.0
2025-06-24 14:18:00,NASDAQ:AAPL,201.47,201.47,201.31,201.32,7252.0
2025-06-24 14:19:00,NASDAQ:AAPL,201.32,201.5,201.32,201.49,8432.0
2025-06-24 14:20:00,NASDAQ:AAPL,201.49,201.52,201.48,201.52,6892.0
2025-06-24 14:21:00,NASDAQ:AAPL,201.53,201.64,201.52,201.57,10254.0
2025-06-24 14:22:00,NASDAQ:AAPL,201.56,201.64,201.5,201.64,4202.0
2025-06-24 14:23:00,NASDAQ:AAPL,201.63,201.655,201.535,201.535,7528.0
2025-06-24 14:24:00,NASDAQ:AAPL,201.52,201.6,201.49,201.59,3125.0
2025-06-24 14:25:00,NASDAQ:AAPL,201.58,201.61,201.55,201.57,3515.0
2025-06-24 14:26:00,NASDAQ:AAPL,201.57,201.69,201.57,201.69,3901.0
2025-06-24 14:27:00,NASDAQ:AAPL,201.68,201.68,201.625,201.65,1601.0
2025-06-24 14:28:00,NASDAQ:AAPL,201.64,201.65,201.535,201.65,7055.0
2025-06-24 14:29:00,NASDAQ:AAPL,201.63,201.66,201.57,201.57,2679.0
2025-06-24 14:30:00,NASDAQ:AAPL,201.57,201.6,201.53,201.58,1996.0
2025-06-24 14:31:00,NASDAQ:AAPL,201.57,201.61,201.49,201.6,4932.0
2025-06-24 14:32:00,NASDAQ:AAPL,201.59,201.61,201.56,201.56,1702.0
2025-06-24 14:33:00,NASDAQ:AAPL,201.58,201.585,201.48,201.48,8945.0
2025-06-24 14:34:00,NASDAQ:AAPL,201.49,201.54,201.49,201.53,2653.0
2025-06-24 14:35:00,NASDAQ:AAPL,201.53,201.57,201.48,201.57,2563.0
2025-06-24 14:36:00,NASDAQ:AAPL,201.58,201.62,201.52,201.62,2169.0
2025-06-24 14:37:00,NASDAQ:AAPL,201.625,201.625,201.59,201.6,4337.0
2025-06-24 14:38:00,NASDAQ:AAPL,201.6,201.62,201.56,201.61,3665.0
2025-06-24 14:39:00,NASDAQ:AAPL,201.61,201.66,201.56,201.62,10445.0
2025-06-24 14:40:00,NASDAQ:AAPL,201.61,201.83,201.6,201.82,10871.0
2025-06-24 14:41:00,NASDAQ:AAPL,201.82,201.82,201.7,201.745,2118.0
2025-06-24 14:42:00,NASDAQ:AAPL,201.71,201.75,201.54,201.55,4143.0
2025-06-24 14:43:00,NASDAQ:AAPL,201.55,201.59,201.51,201.55,3644.0
2025-06-24 14:44:00,NASDAQ:AAPL,201.55,201.61,201.47,201.58,5247.0
2025-06-24 14:45:00,NASDAQ:AAPL,201.58,201.61,201.56,201.59,4335.0
2025-06-24 14:46:00,NASDAQ:AAPL,201.59,201.62,201.54,201.57,12103.0
2025-06-24 14:47:00,NASDAQ:AAPL,201.55,201.57,201.5,201.55,3727.0
2025-06-24 14:48:00,NASDAQ:AAPL,201.55,201.61,201.53,201.59,1482.0
2025-06-24 14:49:00,NASDAQ:AAPL,201.6,201.6,201.52,201.57,3042.0
2025-06-24 14:50:00,NASDAQ:AAPL,201.56,201.6,201.5,201.55,2554.0
2025-06-24 14:51:00,NASDAQ:AAPL,201.55,201.58,201.51,201.54,3502.0
2025-06-24 14:52:00,NASDAQ:AAPL,201.55,201.62,201.525,201.6,6235.0
2025-06-24 14:53:00,NASDAQ:AAPL,201.59,201.59,201.42,201.48,13355.0
2025-06-24 14:54:00,NASDAQ:AAPL,201.48,201.51,201.44,201.49,5333.0
2025-06-24 14:55:00,NASDAQ:AAPL,201.5,201.5,201.41,201.45,3961.0
2025-06-24 14:56:00,NASDAQ:AAPL,201.47,201.47,201.32,201.34,24040.0
2025-06-24 14:57:00,NASDAQ:AAPL,201.32,201.43,201.31,201.41,20698.0
2025-06-24 14:58:00,NASDAQ:AAPL,201.4,201.44,201.38,201.43,6208.0
2025-06-24 14:59:00,NASDAQ:AAPL,201.43,201.48,201.35,201.45,9197.0
2025-06-24 15:00:00,NASDAQ:AAPL,201.46,201.47,201.435,201.45,4862.0
2025-06-24 15:01:00,NASDAQ:AAPL,201.45,201.54,201.43,201.54,8812.0
2025-06-24 15:02:00,NASDAQ:AAPL,201.53,201.6,201.49,201.5,10955.0
2025-06-24 15:03:00,NASDAQ:AAPL,201.5,201.77,201.49,201.77,18760.0
2025-06-24 15:04:00,NASDAQ:AAPL,201.79,201.9,201.77,201.89,5089.0
2025-06-24 15:05:00,NASDAQ:AAPL,201.91,202.015,201.75,201.75,13985.0
2025-06-24 15:06:00,NASDAQ:AAPL,201.77,201.93,201.75,201.9,8296.0
2025-06-24 15:07:00,NASDAQ:AAPL,201.89,201.91,201.86,201.88,5079.0
2025-06-24 15:08:00,NASDAQ:AAPL,201.875,202.0,201.875,201.94,4651.0
2025-06-24 15:09:00,NASDAQ:AAPL,201.96,201.97,201.83,201.89,4605.0
2025-06-24 15:10:00,NASDAQ:AAPL,201.86,201.87,201.77,201.78,4039.0
2025-06-24 15:11:00,NASDAQ:AAPL,201.79,201.85,201.705,201.74,4720.0
2025-06-24 15:12:00,NASDAQ:AAPL,201.73,201.75,201.62,201.67,13108.0
2025-06-24 15:13:00,NASDAQ:AAPL,201.67,201.705,201.665,201.7,3060.0
2025-06-24 15:14:00,NASDAQ:AAPL,201.68,201.76,201.67,201.75,6191.0
2025-06-24 15:15:00,NASDAQ:AAPL,201.755,201.87,201.73,201.82,6851.0
2025-06-24 15:16:00,NASDAQ:AAPL,201.84,201.84,201.76,201.765,5045.0
2025-06-24 15:17:00,NASDAQ:AAPL,201.76,201.86,201.76,201.86,2574.0
2025-06-24 15:18:00,NASDAQ:AAPL,201.87,201.9,201.81,201.84,3602.0
2025-06-24 15:19:00,NASDAQ:AAPL,201.835,201.85,201.76,201.79,4727.0
2025-06-24 15:20:00,NASDAQ:AAPL,201.8,201.84,201.77,201.79,4089.0
2025-06-24 15:21:00,NASDAQ:AAPL,201.79,201.79,201.74,201.78,6607.0
2025-06-24 15:22:00,NASDAQ:AAPL,201.78,201.8,201.73,201.74,4547.0
2025-06-24 15:23:00,NASDAQ:AAPL,201.75,201.79,201.61,201.64,6129.0
2025-06-24 15:24:00,NASDAQ:AAPL,201.64,201.65,201.605,201.61,3378.0
2025-06-24 15:25:00,NASDAQ:AAPL,201.6,201.61,201.56,201.57,9698.0
2025-06-24 15:26:00,NASDAQ:AAPL,201.57,201.605,201.56,201.6,4645.0
2025-06-24 15:27:00,NASDAQ:AAPL,201.6,201.64,201.58,201.6,25982.0
2025-06-24 15:28:00,NASDAQ:AAPL,201.605,201.625,201.53,201.54,6444.0
2025-06-24 15:29:00,NASDAQ:AAPL,201.54,201.58,201.525,201.53,5788.0
2025-06-24 15:30:00,NASDAQ:AAPL,201.53,201.58,201.42,201.42,17332.0
2025-06-24 15:31:00,NASDAQ:AAPL,201.44,201.51,201.36,201.5,17530.0
2025-06-24 15:32:00,NASDAQ:AAPL,201.49,201.595,201.48,201.48,10864.0
2025-06-24 15:33:00,NASDAQ:AAPL,201.46,201.48,201.36,201.36,7205.0
2025-06-24 15:34:00,NASDAQ:AAPL,201.35,201.44,201.26,201.33,6546.0
2025-06-24 15:35:00,NASDAQ:AAPL,201.33,201.36,201.28,201.305,4644.0
2025-06-24 15:36:00,NASDAQ:AAPL,201.31,201.38,201.3,201.37,3688.0
2025-06-24 15:37:00,NASDAQ:AAPL,201.37,201.38,201.22,201.24,10248.0
2025-06-24 15:38:00,NASDAQ:AAPL,201.23,201.23,201.11,201.14,13594.0
2025-06-24 15:39:00,NASDAQ:AAPL,201.14,201.18,201.02,201.05,28175.0
2025-06-24 15:40:00,NASDAQ:AAPL,201.05,201.05,200.92,200.98,29009.0
2025-06-24 15:41:00,NASDAQ:AAPL,200.99,201.005,200.9,200.91,7773.0
2025-06-24 15:42:00,NASDAQ:AAPL,200.915,200.99,200.88,200.99,12689.0
2025-06-24 15:43:00,NASDAQ:AAPL,200.96,200.98,200.885,200.91,10879.0
2025-06-24 15:44:00,NASDAQ:AAPL,200.9,200.92,200.82,200.84,10984.0
2025-06-24 15:45:00,NASDAQ:AAPL,200.85,200.94,200.83,200.83,14344.0
2025-06-24 15:46:00,NASDAQ:AAPL,200.84,200.855,200.79,200.81,22075.0
2025-06-24 15:47:00,NASDAQ:AAPL,200.81,200.89,200.78,200.86,9191.0
2025-06-24 15:48:00,NASDAQ:AAPL,200.87,200.9,200.81,200.84,7707.0
2025-06-24 15:49:00,NASDAQ:AAPL,200.84,200.85,200.71,200.73,19432.0
2025-06-24 15:50:00,NASDAQ:AAPL,200.71,200.85,200.665,200.715,26949.0
2025-06-24 15:51:00,NASDAQ:AAPL,200.715,200.78,200.38,200.48,67589.0
2025-06-24 15:52:00,NASDAQ:AAPL,200.47,200.53,200.39,200.53,27166.0
2025-06-24 15:53:00,NASDAQ:AAPL,200.52,200.79,200.52,200.695,17239.0
2025-06-24 15:54:00,NASDAQ:AAPL,200.7,200.81,200.59,200.73,31603.0
2025-06-24 15:55:00,NASDAQ:AAPL,200.72,200.77,200.55,200.6,33765.0
2025-06-24 15:56:00,NASDAQ:AAPL,200.6,200.63,200.44,200.455,22367.0
2025-06-24 15:57:00,NASDAQ:AAPL,200.455,200.64,200.455,200.56,34339.0
2025-06-24 15:58:00,NASDAQ:AAPL,200.56,200.56,200.44,200.48,28312.0
2025-06-24 15:59:00,NASDAQ:AAPL,200.48,200.48,200.27,200.3,168057.0
2025-06-25 09:30:00,NASDAQ:AAPL,201.44,201.91,201.2,201.565,32969.0
2025-06-25 09:31:00,NASDAQ:AAPL,201.61,202.6,201.61,202.5,71660.0
2025-06-25 09:32:00,NASDAQ:AAPL,202.49,203.0,202.37,202.6,50464.0
2025-06-25 09:33:00,NASDAQ:AAPL,202.58,202.82,202.29,202.78,34031.0
2025-06-25 09:34:00,NASDAQ:AAPL,202.805,202.91,202.64,202.91,31567.0
2025-06-25 09:35:00,NASDAQ:AAPL,202.915,203.2,202.72,202.77,46327.0
2025-06-25 09:36:00,NASDAQ:AAPL,202.85,203.65,202.84,203.39,66677.0
2025-06-25 09:37:00,NASDAQ:AAPL,203.38,203.42,202.8,202.93,21350.0
2025-06-25 09:38:00,NASDAQ:AAPL,202.95,203.04,202.71,202.97,23584.0
2025-06-25 09:39:00,NASDAQ:AAPL,202.96,203.1,202.85,202.86,12666.0
2025-06-25 09:40:00,NASDAQ:AAPL,202.87,202.93,202.59,202.65,17340.0
2025-06-25 09:41:00,NASDAQ:AAPL,202.67,202.69,202.22,202.28,21228.0
2025-06-25 09:42:00,NASDAQ:AAPL,202.31,202.32,202.03,202.14,17929.0
2025-06-25 09:43:00,NASDAQ:AAPL,202.16,202.28,202.09,202.13,20571.0
2025-06-25 09:44:00,NASDAQ:AAPL,202.13,202.25,202.05,202.24,8306.0
2025-06-25 09:45:00,NASDAQ:AAPL,202.27,202.78,202.24,202.64,28352.0
2025-06-25 09:46:00,NASDAQ:AAPL,202.65,202.75,202.45,202.49,16005.0
2025-06-25 09:47:00,NASDAQ:AAPL,202.515,202.59,202.17,202.5,9948.0
2025-06-25 09:48:00,NASDAQ:AAPL,202.51,202.51,201.92,201.98,20960.0
2025-06-25 09:49:00,NASDAQ:AAPL,202.0,202.25,201.95,202.23,19801.0
2025-06-25 09:50:00,NASDAQ:AAPL,202.21,202.39,202.01,202.37,16065.0
2025-06-25 09:51:00,NASDAQ:AAPL,202.37,202.5,202.25,202.43,10095.0
2025-06-25 09:52:00,NASDAQ:AAPL,202.43,202.48,202.18,202.34,11461.0
2025-06-25 09:53:00,NASDAQ:AAPL,202.36,202.49,202.36,202.44,9127.0
2025-06-25 09:54:00,NASDAQ:AAPL,202.46,202.57,202.285,202.48,18218.0
2025-06-25 09:55:00,NASDAQ:AAPL,202.48,202.48,202.15,202.15,8530.0
2025-06-25 09:56:00,NASDAQ:AAPL,202.15,202.23,201.97,201.98,18804.0
2025-06-25 09:57:00,NASDAQ:AAPL,202.0,202.16,201.96,202.05,8568.0
2025-06-25 09:58:00,NASDAQ:AAPL,202.07,202.09,201.82,201.82,8765.0
2025-06-25 09:59:00,NASDAQ:AAPL,201.8,201.87,201.68,201.77,15338.0
2025-06-25 10:00:00,NASDAQ:AAPL,201.77,201.8,201.46,201.57,30768.0
2025-06-25 10:01:00,NASDAQ:AAPL,201.52,201.73,201.52,201.73,8305.0
2025-06-25 10:02:00,NASDAQ:AAPL,201.69,201.72,201.56,201.64,9906.0
2025-06-25 10:03:00,NASDAQ:AAPL,201.65,201.67,201.35,201.35,14894.0
2025-06-25 10:04:00,NASDAQ:AAPL,201.36,201.62,201.35,201.58,7517.0
2025-06-25 10:05:00,NASDAQ:AAPL,201.59,201.7,201.55,201.65,6599.0
2025-06-25 10:06:00,NASDAQ:AAPL,201.69,201.78,201.59,201.64,9113.0
2025-06-25 10:07:00,NASDAQ:AAPL,201.64,201.75,201.59,201.63,6867.0
2025-06-25 10:08:00,NASDAQ:AAPL,201.64,201.71,201.56,201.62,5984.0
2025-06-25 10:09:00,NASDAQ:AAPL,201.63,201.69,201.53,201.56,5070.0
2025-06-25 10:10:00,NASDAQ:AAPL,201.54,201.67,201.51,201.64,5171.0
2025-06-25 10:11:00,NASDAQ:AAPL,201.63,201.65,201.4,201.54,10714.0
2025-06-25 10:12:00,NASDAQ:AAPL,201.56,201.58,201.37,201.52,8023.0
2025-06-25 10:13:00,NASDAQ:AAPL,201.52,201.56,201.41,201.44,5786.0
2025-06-25 10:14:00,NASDAQ:AAPL,201.42,201.46,201.35,201.4,7058.0
2025-06-25 10:15:00,NASDAQ:AAPL,201.41,201.64,201.41,201.49,10750.0
2025-06-25 10:16:00,NASDAQ:AAPL,201.48,201.48,201.36,201.47,4053.0
2025-06-25 10:17:00,NASDAQ:AAPL,201.48,201.53,201.41,201.42,4422.0
2025-06-25 10:18:00,NASDAQ:AAPL,201.41,201.44,201.27,201.3,11820.0
2025-06-25 10:19:00,NASDAQ:AAPL,201.29,201.37,201.24,201.35,4081.0
2025-06-25 10:20:00,NASDAQ:AAPL,201.35,201.42,201.28,201.33,4577.0
2025-06-25 10:21:00,NASDAQ:AAPL,201.35,201.43,201.33,201.42,4847.0
2025-06-25 10:22:00,NASDAQ:AAPL,201.44,201.48,201.32,201.36,8342.0
2025-06-25 10:23:00,NASDAQ:AAPL,201.37,201.64,201.37,201.58,7390.0
2025-06-25 10:24:00,NASDAQ:AAPL,201.57,201.885,201.53,201.88,8892.0
2025-06-25 10:25:00,NASDAQ:AAPL,201.87,202.07,201.86,202.07,13101.0
2025-06-25 10:26:00,NASDAQ:AAPL,202.06,202.1,202.02,202.08,4647.0
2025-06-25 10:27:00,NASDAQ:AAPL,202.1,202.26,202.06,202.255,9378.0
2025-06-25 10:28:00,NASDAQ:AAPL,202.25,202.45,202.18,202.215,17264.0
2025-06-25 10:29:00,NASDAQ:AAPL,202.2,202.44,202.19,202.43,16520.0
2025-06-25 10:30:00,NASDAQ:AAPL,202.425,202.52,202.36,202.47,15114.0
2025-06-25 10:31:00,NASDAQ:AAPL,202.46,202.52,202.37,202.46,9876.0
2025-06-25 10:32:00,NASDAQ:AAPL,202.47,202.52,202.33,202.34,11205.0
2025-06-25 10:33:00,NASDAQ:AAPL,202.33,202.51,202.33,202.47,5173.0
2025-06-25 10:34:00,NASDAQ:AAPL,202.48,202.57,202.37,202.55,14274.0
2025-06-25 10:35:00,NASDAQ:AAPL,202.54,202.55,202.45,202.51,4925.0
2025-06-25 10:36:00,NASDAQ:AAPL,202.5,202.52,202.4,202.44,11034.0
2025-06-25 10:37:00,NASDAQ:AAPL,202.45,202.54,202.36,202.37,5472.0
2025-06-25 10:38:00,NASDAQ:AAPL,202.39,202.43,202.34,202.36,3467.0
2025-06-25 10:39:00,NASDAQ:AAPL,202.38,202.45,202.26,202.38,4548.0
2025-06-25 10:40:00,NASDAQ:AAPL,202.38,202.76,202.38,202.76,20680.0
2025-06-25 10:41:00,NASDAQ:AAPL,202.78,202.88,202.76,202.83,9317.0
2025-06-25 10:42:00,NASDAQ:AAPL,202.82,202.92,202.77,202.82,12232.0
2025-06-25 10:43:00,NASDAQ:AAPL,202.82,202.98,202.8,202.96,16855.0
2025-06-25 10:44:00,NASDAQ:AAPL,202.96,203.17,202.92,203.07,42717.0
2025-06-25 10:45:00,NASDAQ:AAPL,203.07,203.09,202.98,203.09,13730.0
2025-06-25 10:46:00,NASDAQ:AAPL,203.08,203.1,202.98,203.02,6301.0
2025-06-25 10:47:00,NASDAQ:AAPL,203.02,203.03,202.96,203.02,7906.0
2025-06-25 10:48:00,NASDAQ:AAPL,203.03,203.05,202.95,202.97,8641.0
2025-06-25 10:49:00,NASDAQ:AAPL,202.99,203.01,202.92,202.93,7624.0
2025-06-25 10:50:00,NASDAQ:AAPL,202.93,202.96,202.58,202.66,10265.0
2025-06-25 10:51:00,NASDAQ:AAPL,202.64,202.64,202.47,202.56,7800.0
2025-06-25 10:52:00,NASDAQ:AAPL,202.57,202.58,202.45,202.49,14841.0
2025-06-25 10:53:00,NASDAQ:AAPL,202.49,202.53,202.41,202.51,4614.0
2025-06-25 10:54:00,NASDAQ:AAPL,202.5,202.5,202.38,202.4,6296.0
2025-06-25 10:55:00,NASDAQ:AAPL,202.39,202.55,202.39,202.51,6254.0
2025-06-25 10:56:00,NASDAQ:AAPL,202.52,202.52,202.28,202.34,4979.0
2025-06-25 10:57:00,NASDAQ:AAPL,202.39,202.45,202.38,202.42,2840.0
2025-06-25 10:58:00,NASDAQ:AAPL,202.44,202.56,202.42,202.46,4178.0
2025-06-25 10:59:00,NASDAQ:AAPL,202.47,202.56,202.45,202.46,5193.0
2025-06-25 11:00:00,NASDAQ:AAPL,202.45,202.55,202.4,202.45,4248.0
2025-06-25 11:01:00,NASDAQ:AAPL,202.46,202.54,202.4,202.48,3498.0
2025-06-25 11:02:00,NASDAQ:AAPL,202.46,202.51,202.39,202.4,5786.0
2025-06-25 11:03:00,NASDAQ:AAPL,202.4,202.41,202.29,202.37,10386.0
2025-06-25 11:04:00,NASDAQ:AAPL,202.35,202.48,202.3,202.41,4861.0
2025-06-25 11:05:00,NASDAQ:AAPL,202.43,202.48,202.42,202.44,2849.0
2025-06-25 11:06:00,NASDAQ:AAPL,202.46,202.465,202.37,202.37,5599.0
2025-06-25 11:07:00,NASDAQ:AAPL,202.36,202.48,202.36,202.46,2284.0
2025-06-25 11:08:00,NASDAQ:AAPL,202.48,202.56,202.41,202.46,8103.0
2025-06-25 11:09:00,NASDAQ:AAPL,202.46,202.48,202.32,202.42,8354.0
2025-06-25 11:10:00,NASDAQ:AAPL,202.42,202.45,202.32,202.4,2624.0
2025-06-25 11:11:00,NASDAQ:AAPL,202.38,202.41,202.22,202.35,7633.0
2025-06-25 11:12:00,NASDAQ:AAPL,202.36,202.47,202.36,202.4,3420.0
2025-06-25 11:13:00,NASDAQ:AAPL,202.4,202.5,202.34,202.34,3937.0
2025-06-25 11:14:00,NASDAQ:AAPL,202.34,202.39,202.15,202.23,13745.0
2025-06-25 11:15:00,NASDAQ:AAPL,202.21,202.24,202.17,202.2,4183.0
2025-06-25 11:16:00,NASDAQ:AAPL,202.21,202.25,202.11,202.14,7387.0
2025-06-25 11:17:00,NASDAQ:AAPL,202.13,202.22,202.09,202.2,7384.0
2025-06-25 11:18:00,NASDAQ:AAPL,202.15,202.23,202.14,202.14,2617.0
2025-06-25 11:19:00,NASDAQ:AAPL,202.14,202.23,202.14,202.16,8097.0
2025-06-25 11:20:00,NASDAQ:AAPL,202.14,202.23,202.06,202.06,6690.0
2025-06-25 11:21:00,NASDAQ:AAPL,202.045,202.12,202.04,202.12,3721.0
2025-06-25 11:22:00,NASDAQ:AAPL,202.11,202.11,201.97,202.0,7550.0
2025-06-25 11:23:00,NASDAQ:AAPL,201.99,202.04,201.96,202.04,5799.0
2025-06-25 11:24:00,NASDAQ:AAPL,202.05,202.12,202.04,202.08,4902.0
2025-06-25 11:25:00,NASDAQ:AAPL,202.11,202.15,202.03,202.04,3171.0
2025-06-25 11:26:00,NASDAQ:AAPL,202.03,202.15,202.01,202.06,5212.0
2025-06-25 11:27:00,NASDAQ:AAPL,202.08,202.12,201.96,202.01,3126.0
2025-06-25 11:28:00,NASDAQ:AAPL,202.0,202.1,201.99,202.07,2239.0
2025-06-25 11:29:00,NASDAQ:AAPL,202.05,202.15,202.03,202.1,2165.0
2025-06-25 11:30:00,NASDAQ:AAPL,202.1,202.145,202.04,202.11,5489.0
2025-06-25 11:31:00,NASDAQ:AAPL,202.12,202.16,202.1,202.16,6168.0
2025-06-25 11:32:00,NASDAQ:AAPL,202.15,202.15,201.96,201.975,4420.0
2025-06-25 11:33:00,NASDAQ:AAPL,201.99,202.13,201.99,202.04,4442.0
2025-06-25 11:34:00,NASDAQ:AAPL,202.04,202.09,201.99,202.01,3431.0
2025-06-25 11:35:00,NASDAQ:AAPL,202.03,202.06,201.96,202.05,3386.0
2025-06-25 11:36:00,NASDAQ:AAPL,202.03,202.14,202.01,202.14,5047.0
2025-06-25 11:37:00,NASDAQ:AAPL,202.15,202.15,202.09,202.09,4275.0
2025-06-25 11:38:00,NASDAQ:AAPL,202.11,202.13,201.98,201.99,10686.0
2025-06-25 11:39:00,NASDAQ:AAPL,201.99,202.0,201.885,201.91,9162.0
2025-06-25 11:40:00,NASDAQ:AAPL,201.9,201.94,201.87,201.94,5044.0
2025-06-25 11:41:00,NASDAQ:AAPL,201.95,201.95,201.83,201.85,4032.0
2025-06-25 11:42:00,NASDAQ:AAPL,201.85,201.95,201.85,201.91,2154.0
2025-06-25 11:43:00,NASDAQ:AAPL,201.89,201.94,201.89,201.92,1027.0
2025-06-25 11:44:00,NASDAQ:AAPL,201.92,201.96,201.88,201.91,4788.0
2025-06-25 11:45:00,NASDAQ:AAPL,201.92,202.04,201.87,202.03,9628.0
2025-06-25 11:46:00,NASDAQ:AAPL,202.01,202.07,201.93,202.07,4182.0
2025-06-25 11:47:00,NASDAQ:AAPL,202.07,202.09,201.95,201.97,2773.0
2025-06-25 11:48:00,NASDAQ:AAPL,201.98,202.05,201.98,202.05,3261.0
2025-06-25 11:49:00,NASDAQ:AAPL,202.04,202.055,202.02,202.03,4050.0
2025-06-25 11:50:00,NASDAQ:AAPL,202.02,202.02,201.91,202.01,7857.0
2025-06-25 11:51:00,NASDAQ:AAPL,202.01,202.09,202.0,202.05,3687.0
2025-06-25 11:52:00,NASDAQ:AAPL,202.05,202.05,201.96,202.03,2355.0
